127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/wp-backbone.min.js?ver=6.5.3 HTTP/1.0" 200 3039
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/media-models.min.js?ver=6.5.3 HTTP/1.0" 200 13288
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/plupload/wp-plupload.min.js?ver=6.5.3 HTTP/1.0" 200 6036
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/backbone.min.js?ver=1.5.0 HTTP/1.0" 200 24140
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.5.3 HTTP/1.0" 200 1107
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.5.3 HTTP/1.0" 200 1191
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/1.0" 200 15605
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/1.0" 200 87394
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/media-audiovideo.min.js?ver=6.5.3 HTTP/1.0" 200 12058
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/media-views.min.js?ver=6.5.3 HTTP/1.0" 200 109998
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/media-editor.min.js?ver=6.5.3 HTTP/1.0" 200 10885
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=6.5.3 HTTP/1.0" 200 9770
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17 HTTP/1.0" 200 158005
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-admin/js/site-icon.js?ver=6.5.3 HTTP/1.0" 200 6056
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-includes/js/mce-view.min.js?ver=6.5.3 HTTP/1.0" 200 9770
127.0.0.1 - - [11/May/2024:23:25:48 +0200] "GET /wp-admin/js/image-edit.min.js?ver=6.5.3 HTTP/1.0" 200 14639
127.0.0.1 - - [11/May/2024:23:26:48 +0200] "POST /wp-cron.php?doing_wp_cron=1715462808.7660930156707763671875 HTTP/1.0" 200 -
127.0.0.1 - - [11/May/2024:23:26:48 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
